province,forecast_date,count_1d,count_7d,count_30d,max_mag_7d,max_mag_30d,mean_depth_30d,days_since_m5,min_fault_dist_km,mean_fault_dist_km_7d,pct_near_fault_30d,num_clusters_30d,largest_cluster_size_30d,pct_clustered_30d,max_grid_cell_count_30d,b_value_180d,a_value_180d,delta_b_90d
Davao Del Norte,2025-08-18 00:00:00+00:00,0,1,5,1.9,2.3,23.0,999.0,8.69950306269293,8.69950306269293,0.4,2,2,0.8,2,0.4104612481402685,2.0249613164166216,
Davao Del Norte,2025-08-25 00:00:00+00:00,0,0,5,,2.3,23.0,999.0,,,,2,2,0.8,2,0.4104612481402685,2.0249613164166216,
Davao Del Norte,2025-09-01 00:00:00+00:00,0,1,5,2.6,2.6,29.0,999.0,19.900922437288802,19.900922437288802,0.2,1,2,0.4,2,,,
Davao Del Norte,2025-09-08 00:00:00+00:00,0,4,8,2.1,2.6,36.375,999.0,8.601939674871588,9.084013623354501,0.625,2,4,0.75,4,0.449270153693019,2.1025651396788123,
Davao Del Norte,2025-09-15 00:00:00+00:00,0,2,8,2.4,2.6,41.125,999.0,12.344236901182278,18.826160574258118,0.625,2,4,0.75,4,0.4543388426064786,2.1221194124306773,
Davao Del Norte,2025-09-22 00:00:00+00:00,0,0,7,,2.6,44.142857142857146,999.0,,,,2,4,0.8571428571428571,4,0.4543388426064786,2.1221194124306773,
Davao Del Norte,2025-09-29 00:00:00+00:00,0,3,10,2.8,2.8,38.9,999.0,0.8617473796449511,8.040762266337394,0.5,2,6,0.8,6,0.45392361102882245,2.1583024184044644,
Davao Del Norte,2025-10-06 00:00:00+00:00,1,1,6,3.0,3.0,33.666666666666664,999.0,21.827530450826707,21.827530450826707,0.16666666666666666,2,2,0.6666666666666666,2,0.4488518388385562,2.151709114557118,
Davao Del Norte,2025-10-13 00:00:00+00:00,0,2,7,2.1,3.0,32.0,999.0,1.4275351540386223,6.95189280717364,0.2857142857142857,2,2,0.5714285714285714,2,0.45653597828104636,2.1845613787918596,
Davao Del Norte,2025-10-20 00:00:00+00:00,2,5,11,3.4,3.4,34.0,999.0,7.401936262219339,14.257935182441571,0.2727272727272727,2,4,0.5454545454545454,2,0.4311398004366421,2.17326559728737,
Davao Del Norte,2025-10-27 00:00:00+00:00,0,2,10,2.7,3.4,36.7,999.0,0.4675169939792405,0.9766727443063958,0.4,3,3,0.7,2,0.4165894310822558,2.143626251734895,
Davao Del Norte,2025-11-03 00:00:00+00:00,1,4,14,3.1,3.4,36.714285714285715,999.0,5.782198100191781,15.964847438850622,0.35714285714285715,4,3,0.7142857142857143,2,0.4030575238081224,2.126034772278522,
Davao Del Norte,2025-11-10 00:00:00+00:00,0,0,12,,3.4,36.583333333333336,999.0,,,,4,2,0.6666666666666666,2,0.4030575238081224,2.126034772278522,
Davao Del Norte,2025-11-17 00:00:00+00:00,0,1,9,2.1,3.1,31.555555555555557,999.0,6.090418771758999,6.090418771758999,0.4444444444444444,2,2,0.4444444444444444,1,0.45646567167008456,2.1374734175213854,
Davao Del Norte,2025-11-24 00:00:00+00:00,0,0,6,,3.1,35.166666666666664,999.0,,,,0,0,0.0,1,0.45646567167008456,2.1374734175213854,
Davao Del Norte,2025-12-01 00:00:00+00:00,0,0,3,,3.1,25.666666666666668,999.0,,,,0,0,0.0,1,0.4557411229848939,2.123942376922617,
Davao Del Norte,2025-12-08 00:00:00+00:00,0,1,2,2.2,2.2,19.5,999.0,24.676243096930353,24.676243096930353,0.5,0,0,0.0,1,0.45646567167008456,2.1374734175213854,
Davao Del Norte,2025-12-15 00:00:00+00:00,0,0,1,,2.2,21.0,999.0,,,,0,0,0.0,1,0.45646567167008456,2.1374734175213854,
Davao Del Norte,2025-12-22 00:00:00+00:00,0,0,1,,2.2,21.0,999.0,,,,0,0,0.0,1,0.45646567167008456,2.1374734175213854,
Davao Del Norte,2025-12-29 00:00:00+00:00,0,1,2,4.0,4.0,36.0,999.0,11.83640680829151,11.83640680829151,0.0,0,0,0.0,1,0.42431070071007354,2.0830828279653506,
Davao Del Norte,2026-01-05 00:00:00+00:00,0,2,3,2.0,4.0,39.666666666666664,999.0,5.5545725055294195,11.572800921212213,0.3333333333333333,1,2,0.6666666666666666,2,0.43429448190325187,2.1208853272415147,
Davao Del Norte,2026-01-12 00:00:00+00:00,0,1,4,2.5,4.0,31.25,999.0,6.218200751523048,6.218200751523048,0.5,1,3,0.75,2,0.42952201506915005,2.1146811203571825,
Davao Del Norte,2026-01-19 00:00:00+00:00,0,1,5,2.2,4.0,29.0,999.0,1.1013764991888233,1.1013764991888233,0.6,1,3,0.6,2,0.4202849824870178,2.1026729780004105,
Davao Del Sur,2018-02-05 00:00:00+00:00,0,0,0,,,,999.0,,,,0,0,0.0,0,,,
Davao Del Sur,2018-02-12 00:00:00+00:00,0,1,1,2.5,2.5,30.0,999.0,23.772217667100847,23.772217667100847,0.0,0,0,0.0,1,,,
Davao Del Sur,2018-02-19 00:00:00+00:00,0,0,1,,2.5,30.0,999.0,,,,0,0,0.0,1,,,
Davao Del Sur,2018-02-26 00:00:00+00:00,0,0,1,,2.5,30.0,999.0,,,,0,0,0.0,1,,,
Davao Del Sur,2018-03-05 00:00:00+00:00,0,0,1,,2.5,30.0,999.0,,,,0,0,0.0,1,,,
Davao Del Sur,2018-03-12 00:00:00+00:00,0,0,0,,,,999.0,,,,0,0,0.0,0,,,
Davao Del Sur,2018-03-19 00:00:00+00:00,0,1,1,2.7,2.7,27.0,999.0,11.933205142924583,11.933205142924583,0.0,0,0,0.0,1,,,
Davao Del Sur,2018-03-26 00:00:00+00:00,0,2,3,2.5,2.7,26.333333333333332,999.0,0.0028517985491771894,5.97311046199522,0.3333333333333333,0,0,0.0,1,,,
Davao Del Sur,2018-04-02 00:00:00+00:00,0,0,3,,2.7,26.333333333333332,999.0,,,,0,0,0.0,1,,,
Davao Del Sur,2018-04-09 00:00:00+00:00,0,0,3,,2.7,26.333333333333332,999.0,,,,0,0,0.0,1,,,
Davao Del Sur,2018-04-16 00:00:00+00:00,0,0,2,,2.5,26.0,999.0,,,,0,0,0.0,1,,,
Davao Del Sur,2018-04-23 00:00:00+00:00,0,0,0,,,,999.0,,,,0,0,0.0,0,,,
Davao Del Sur,2018-04-30 00:00:00+00:00,0,0,0,,,,999.0,,,,0,0,0.0,0,,,
Davao Del Sur,2018-05-07 00:00:00+00:00,0,0,0,,,,999.0,,,,0,0,0.0,0,,,
Davao Del Sur,2018-05-14 00:00:00+00:00,0,0,0,,,,999.0,,,,0,0,0.0,0,,,
Davao Del Sur,2018-05-21 00:00:00+00:00,0,1,1,1.9,1.9,26.0,999.0,15.434224482289093,15.434224482289093,0.0,0,0,0.0,1,,,
Davao Del Sur,2018-05-28 00:00:00+00:00,0,2,3,2.6,2.6,24.0,999.0,2.983796626918205,14.683018318083406,0.3333333333333333,0,0,0.0,1,,,
Davao Del Sur,2018-06-04 00:00:00+00:00,0,1,4,1.8,2.6,26.25,999.0,13.570350094127406,13.570350094127406,0.25,0,0,0.0,1,,,
Davao Del Sur,2018-06-11 00:00:00+00:00,0,1,5,2.4,2.6,25.8,999.0,0.09070720189788627,0.09070720189788627,0.4,0,0,0.0,1,,,
Davao Del Sur,2018-06-18 00:00:00+00:00,0,0,4,,2.6,25.75,999.0,,,,0,0,0.0,1,,,
Davao Del Sur,2018-06-25 00:00:00+00:00,0,1,3,2.1,2.4,23.666666666666668,999.0,22.926277182266777,22.926277182266777,0.3333333333333333,0,0,0.0,1,,,
Davao Del Sur,2018-07-02 00:00:00+00:00,0,1,3,3.1,3.1,13.0,999.0,0.3679947617993116,0.3679947617993116,0.6666666666666666,1,2,0.6666666666666666,2,,,
Davao Del Sur,2018-07-09 00:00:00+00:00,0,0,3,,3.1,13.0,999.0,,,,1,2,0.6666666666666666,2,,,
Davao Del Sur,2018-07-16 00:00:00+00:00,0,0,2,,3.1,7.5,999.0,,,,0,0,0.0,1,,,
Davao Del Sur,2018-07-23 00:00:00+00:00,0,0,1,,3.1,1.0,999.0,,,,0,0,0.0,1,,,
Davao Del Sur,2018-07-30 00:00:00+00:00,0,1,1,2.1,2.1,74.0,999.0,7.104428997613559,7.104428997613559,1.0,0,0,0.0,1,,,
Davao Del Sur,2018-08-06 00:00:00+00:00,0,2,3,3.4,3.4,53.666666666666664,999.0,0.9315225053228172,1.3596254993353643,1.0,0,0,0.0,1,,,
Davao Del Sur,2018-08-13 00:00:00+00:00,0,0,3,,3.4,53.666666666666664,999.0,,,,0,0,0.0,1,,,
Davao Del Sur,2018-08-20 00:00:00+00:00,0,0,3,,3.4,53.666666666666664,999.0,,,,0,0,0.0,1,,,
Davao Del Sur,2018-08-27 00:00:00+00:00,0,0,2,,3.4,43.5,999.0,,,,0,0,0.0,1,,,
Davao Del Sur,2018-09-03 00:00:00+00:00,0,0,0,,,,999.0,,,,0,0,0.0,0,,,
Davao Del Sur,2018-09-10 00:00:00+00:00,0,0,0,,,,999.0,,,,0,0,0.0,0,,,
Davao Del Sur,2018-09-17 00:00:00+00:00,0,2,2,2.5,2.5,30.0,999.0,11.311476519596493,12.182073540233185,0.0,0,0,0.0,1,,,
Davao Del Sur,2018-09-24 00:00:00+00:00,0,0,2,,2.5,30.0,999.0,,,,0,0,0.0,1,,,
Davao Del Sur,2018-10-01 00:00:00+00:00,0,1,3,2.7,2.7,23.0,999.0,11.101523006148327,11.101523006148327,0.0,0,0,0.0,1,,,
Davao Del Sur,2018-10-08 00:00:00+00:00,0,2,5,3.0,3.0,25.0,999.0,11.332007511556153,17.218790026462827,0.0,0,0,0.0,1,,,
Davao Del Sur,2018-10-15 00:00:00+00:00,0,0,4,,3.0,28.5,999.0,,,,0,0,0.0,1,,,
Davao Del Sur,2018-10-22 00:00:00+00:00,0,1,4,2.3,3.0,23.0,999.0,16.430792964230083,16.430792964230083,0.0,0,0,0.0,1,,,
Davao Del Sur,2018-10-29 00:00:00+00:00,0,0,4,,3.0,23.0,999.0,,,,0,0,0.0,1,,,
Davao Del Sur,2018-11-05 00:00:00+00:00,0,0,2,,2.3,30.0,999.0,,,,0,0,0.0,1,,,
